Ano;Mês;Código.IBGE.Município;Município;Densidade
2019;5;4112306;Japira;50,49049049
2019;1;4112306;Japira;51,63163163
2022;6;4112306;Japira;58,71373504
2022;8;4112306;Japira;72,36524537
2021;6;4112306;Japira;78,25557809
2023;3;4112306;Japira;69,75060338
2023;8;4112306;Japira;72,92839903
2020;10;4112306;Japira;48,78296146
2024;9;4112306;Japira;68,14229249
2023;1;4112306;Japira;69,44891392
2023;9;4112306;Japira;71,64119067
2019;11;4112306;Japira;51,12134561
2024;6;4112306;Japira;71,35961384
2019;7;4112306;Japira;51,10132159
2020;7;4112306;Japira;50,36511156
2020;9;4112306;Japira;49,39148073
2019;1;4112702;Jataizinho;84,39693682
2021;5;4112702;Jataizinho;89,79268872
2020;4;4112702;Jataizinho;71,73498570
2022;12;4112702;Jataizinho;96,15677643
2024;5;4112702;Jataizinho;100,29628380
2023;4;4112702;Jataizinho;97,17260645
2024;8;4112702;Jataizinho;97,07626765
2023;12;4112702;Jataizinho;99,50901549
2024;7;4112702;Jataizinho;98,25411411
2021;4;4112702;Jataizinho;89,68191169
2022;7;4112702;Jataizinho;102,68348430
2019;11;4112702;Jataizinho;75,00000000
2019;6;4112702;Jataizinho;81,90810466
2023;11;4112702;Jataizinho;97,98527046
2024;4;4112702;Jataizinho;98,67942098
2021;11;4112702;Jataizinho;88,99661070
2019;5;4112702;Jataizinho;82,53031270
2023;2;4112702;Jataizinho;94,02353340
2020;8;4112702;Jataizinho;68,76879253
2021;12;4112702;Jataizinho;90,78584378
2021;3;4112702;Jataizinho;88,94603577
2024;2;4112702;Jataizinho;99,19580124
2019;4;4112702;Jataizinho;82,47447352
2022;11;4112702;Jataizinho;101,03276050
2021;10;4112702;Jataizinho;89,13060613
2020;6;4112702;Jataizinho;69,93168097
2021;8;4112702;Jataizinho;90,60455584
2022;6;4112702;Jataizinho;94,18302199
2020;10;4112702;Jataizinho;68,16743156
2019;12;4112702;Jataizinho;74,64251668
2023;9;4112702;Jataizinho;97,02869720
2022;5;4112702;Jataizinho;93,48939860
2019;7;4112702;Jataizinho;81,90340006
2021;7;4112702;Jataizinho;89,48529991
2022;4;4112702;Jataizinho;92,85883188
2019;9;4112702;Jataizinho;80,16364792
2024;3;4112702;Jataizinho;100,03386100
2020;5;4112702;Jataizinho;70,68636797
2022;3;4112702;Jataizinho;91,79475053
2020;3;4112702;Jataizinho;72,59294566
2019;10;4112702;Jataizinho;75,33365110
2022;8;4112702;Jataizinho;100,55870650
2023;6;4112702;Jataizinho;96,23296368
2024;1;4112702;Jataizinho;99,35664099
2024;10;4112702;Jataizinho;97,03450004
2023;7;4112702;Jataizinho;96,70701769
2022;1;4112702;Jataizinho;90,02128163
2019;2;4112702;Jataizinho;83,95820038
2020;2;4112702;Jataizinho;73,28408008
2023;5;4112702;Jataizinho;97,12181495
2020;1;4112702;Jataizinho;74,04671115
2020;11;4112702;Jataizinho;68,58680171
2019;3;4112702;Jataizinho;82,66592214
2020;12;4112702;Jataizinho;69,21981326
2020;9;4112702;Jataizinho;68,05665453
2023;1;4112702;Jataizinho;93,15161263
2024;11;4112702;Jataizinho;96,68365216
2021;6;4112702;Jataizinho;89,83225194
2021;2;4112702;Jataizinho;87,76705175
2022;9;4112702;Jataizinho;101,19360030
2022;10;4112702;Jataizinho;101,27825280
2023;8;4112702;Jataizinho;96,20756793
2024;6;4112702;Jataizinho;99,82222975
2024;9;4112702;Jataizinho;97,81973102
2022;2;4112702;Jataizinho;90,10798455
2021;1;4112702;Jataizinho;86,29529989
2023;10;4112702;Jataizinho;98,11224922
2023;3;4112702;Jataizinho;97,45195971
2021;9;4112702;Jataizinho;90,33656499
2019;8;4112702;Jataizinho;81,14871306
2020;7;4112702;Jataizinho;69,26728913
2019;10;4112801;Joaquim Távora;80,50050386
2024;7;4112801;Joaquim Távora;68,24918567
2019;6;4112801;Joaquim Távora;83,56350080
2022;12;4112801;Joaquim Távora;102,52825450
2024;9;4112801;Joaquim Távora;65,68403909
2023;11;4112801;Joaquim Távora;97,34616995
2020;5;4112801;Joaquim Távora;75,26032919
2019;2;4112801;Joaquim Távora;84,89367110
2020;6;4112801;Joaquim Távora;74,43735304
2019;12;4112801;Joaquim Távora;80,14779980
2022;8;4112801;Joaquim Távora;100,91251570
2021;11;4112801;Joaquim Távora;94,63164850
2020;4;4112801;Joaquim Távora;75,89855559
2019;3;4112801;Joaquim Távora;84,52935694
2022;7;4112801;Joaquim Távora;99,72373378
2019;5;4112801;Joaquim Távora;83,80072863
2019;7;4112801;Joaquim Távora;82,38998992
2024;3;4112801;Joaquim Távora;73,76308079
2022;2;4112801;Joaquim Távora;95,73009580
2020;3;4112801;Joaquim Távora;77,19180383
2023;3;4112801;Joaquim Távora;94,35747175
2022;11;4112801;Joaquim Távora;99,43072415
2020;7;4112801;Joaquim Távora;73,66142060
2022;4;4112801;Joaquim Távora;97,48100429
2021;7;4112801;Joaquim Távora;94,31780641
2024;11;4112801;Joaquim Távora;59,67426710
2021;1;4112801;Joaquim Távora;93,63810475
2024;2;4112801;Joaquim Távora;78,00753453
2023;4;4112801;Joaquim Távora;91,27668481
2019;1;4112801;Joaquim Távora;85,17326104
2021;2;4112801;Joaquim Távora;94,75393455
2020;2;4112801;Joaquim Távora;78,43466577
2021;5;4112801;Joaquim Távora;95,00374719
2024;4;4112801;Joaquim Távora;70,96693177
2023;6;4112801;Joaquim Távora;91,53620762
2022;1;4112801;Joaquim Távora;96,68814007
2020;10;4112801;Joaquim Távora;71,81280706
2024;6;4112801;Joaquim Távora;72,50732524
2020;12;4112801;Joaquim Távora;72,01265717
2019;8;4112801;Joaquim Távora;82,44877393
2022;9;4112801;Joaquim Távora;97,94056090
2023;9;4112801;Joaquim Távora;95,24487233
2020;11;4112801;Joaquim Távora;72,02931135
2023;2;4112801;Joaquim Távora;98,20008372
2020;9;4112801;Joaquim Távora;71,82946124
2021;12;4112801;Joaquim Távora;96,45688801
2021;9;4112801;Joaquim Távora;95,06111662
2021;10;4112801;Joaquim Távora;94,85464156
2023;10;4112801;Joaquim Távora;95,52951026
2021;8;4112801;Joaquim Távora;95,47406673
2024;1;4112801;Joaquim Távora;85,01465048
2023;5;4112801;Joaquim Távora;92,05525324
2021;3;4112801;Joaquim Távora;94,37921559
2020;8;4112801;Joaquim Távora;72,66217004
2020;1;4112801;Joaquim Távora;79,27443735
2023;12;4112801;Joaquim Távora;95,75554625
2023;7;4112801;Joaquim Távora;94,11469234
2023;1;4112801;Joaquim Távora;100,12557560
2019;11;4112801;Joaquim Távora;80,11420894
2022;10;4112801;Joaquim Távora;99,58141482
2024;10;4112801;Joaquim Távora;58,73778502
2019;4;4112801;Joaquim Távora;84,00406676
2023;8;4112801;Joaquim Távora;94,27375471
2022;3;4112801;Joaquim Távora;96,67988107
2024;8;4112801;Joaquim Távora;67,41042345
2021;4;4112801;Joaquim Távora;94,40419685
2022;5;4112801;Joaquim Távora;97,52229931
2019;9;4112801;Joaquim Távora;81,98689956
2022;6;4112801;Joaquim Távora;98,57945160
2021;6;4112801;Joaquim Távora;95,33683071
2024;5;4112801;Joaquim Távora;72,16408539
2024;7;4112900;Jundiaí do Sul;72,93523470
2022;12;4112900;Jundiaí do Sul;82,26822682
2020;4;4112900;Jundiaí do Sul;61,42162819
2019;5;4112900;Jundiaí do Sul;65,49019608
2024;11;4112900;Jundiaí do Sul;85,56149733
2019;3;4112900;Jundiaí do Sul;64,67571644
2021;11;4112900;Jundiaí do Sul;86,94581281
2023;6;4112900;Jundiaí do Sul;77,16771677
2023;10;4112900;Jundiaí do Sul;74,28742874
2020;3;4112900;Jundiaí do Sul;62,94046173
2023;4;4112900;Jundiaí do Sul;77,16771677
2019;7;4112900;Jundiaí do Sul;65,73511543
2024;4;4112900;Jundiaí do Sul;74,01740174
2022;7;4112900;Jundiaí do Sul;88,50885089
2020;1;4112900;Jundiaí do Sul;64,48967193
2022;3;4112900;Jundiaí do Sul;90,88669951
2021;3;4112900;Jundiaí do Sul;87,48852860
2023;11;4112900;Jundiaí do Sul;74,61746175
2022;11;4112900;Jundiaí do Sul;83,94839484
2024;1;4112900;Jundiaí do Sul;77,34773477
2024;6;4112900;Jundiaí do Sul;72,90729073
2021;10;4112900;Jundiaí do Sul;85,34482759
2023;5;4112900;Jundiaí do Sul;78,15781578
2021;8;4112900;Jundiaí do Sul;85,83743842
2021;1;4112900;Jundiaí do Sul;87,15203426
2021;2;4112900;Jundiaí do Sul;88,03915571
2020;6;4112900;Jundiaí do Sul;60,35844471
2022;9;4112900;Jundiaí do Sul;85,80858086
2020;2;4112900;Jundiaí do Sul;63,88213852
2024;3;4112900;Jundiaí do Sul;73,23732373
2023;1;4112900;Jundiaí do Sul;79,98799880
2021;5;4112900;Jundiaí do Sul;83,23646375
2019;2;4112900;Jundiaí do Sul;65,67119155
2023;8;4112900;Jundiaí do Sul;79,20792079
2020;10;4112900;Jundiaí do Sul;58,27470174
2020;12;4112900;Jundiaí do Sul;58,39706332
2019;12;4112900;Jundiaí do Sul;65,76549210
2023;3;4112900;Jundiaí do Sul;77,64776478
2023;9;4112900;Jundiaí do Sul;78,69786979
2024;5;4112900;Jundiaí do Sul;72,27722772
2020;8;4112900;Jundiaí do Sul;59,16182319
2021;4;4112900;Jundiaí do Sul;85,68369532
2022;10;4112900;Jundiaí do Sul;85,47854785
2019;1;4112900;Jundiaí do Sul;65,64102564
2019;9;4112900;Jundiaí do Sul;64,64155529
2019;11;4112900;Jundiaí do Sul;65,67436209
2022;4;4112900;Jundiaí do Sul;90,45566502
2019;10;4112900;Jundiaí do Sul;65,37059538
2022;6;4112900;Jundiaí do Sul;91,53325123
2020;5;4112900;Jundiaí do Sul;60,63183475
2020;7;4112900;Jundiaí do Sul;59,83481187
2020;9;4112900;Jundiaí do Sul;57,75466504
2019;6;4112900;Jundiaí do Sul;65,18853695
2020;11;4112900;Jundiaí do Sul;58,30529214
2024;8;4112900;Jundiaí do Sul;73,44028520
2024;9;4112900;Jundiaí do Sul;70,55852644
2024;2;4112900;Jundiaí do Sul;76,20762076
2019;8;4112900;Jundiaí do Sul;65,21871203
2022;2;4112900;Jundiaí do Sul;87,83866995
2022;1;4112900;Jundiaí do Sul;88,11576355
2024;10;4112900;Jundiaí do Sul;84,52168746
2022;8;4112900;Jundiaí do Sul;86,73867387
2022;5;4112900;Jundiaí do Sul;91,34852217
2019;4;4112900;Jundiaí do Sul;65,21870287
2023;2;4112900;Jundiaí do Sul;78,36783678
2023;12;4112900;Jundiaí do Sul;75,36753675
2021;6;4112900;Jundiaí do Sul;81,85989599
2021;7;4112900;Jundiaí do Sul;85,65270936
2023;7;4112900;Jundiaí do Sul;78,78787879
2021;9;4112900;Jundiaí do Sul;84,39039409
2021;12;4112900;Jundiaí do Sul;88,36206897
2024;3;4113403;Leópolis;49,62686567
2019;9;4113403;Leópolis;70,20738493
2021;11;4113403;Leópolis;60,52361396
2019;5;4113403;Leópolis;70,90863454
2019;11;4113403;Leópolis;55,81689428
2024;2;4113403;Leópolis;49,25373134
2024;7;4113403;Leópolis;53,74566782
2020;2;4113403;Leópolis;55,33636823
2020;6;4113403;Leópolis;54,02124431
2021;7;4113403;Leópolis;61,49897331
2023;3;4113403;Leópolis;47,17484009
2021;5;4113403;Leópolis;61,04458599
2024;9;4113403;Leópolis;56,11836844
2022;1;4113403;Leópolis;68,76283368
2022;10;4113403;Leópolis;79,69083156
2022;11;4113403;Leópolis;73,29424307
2023;7;4113403;Leópolis;47,44136461
2019;7;4113403;Leópolis;70,96611027
2024;11;4113403;Leópolis;56,57158091
2024;1;4113403;Leópolis;49,52025586
2021;10;4113403;Leópolis;61,39630390
2020;4;4113403;Leópolis;53,76833586
2019;12;4113403;Leópolis;55,74102175
2021;2;4113403;Leópolis;56,15286624
2023;6;4113403;Leópolis;47,49466951
2024;8;4113403;Leópolis;55,05198614
2021;9;4113403;Leópolis;62,65400411
2023;2;4113403;Leópolis;52,34541578
2023;5;4113403;Leópolis;46,00213220
2022;5;4113403;Leópolis;75,41067762
2023;8;4113403;Leópolis;47,97441365
2019;8;4113403;Leópolis;70,51087506
2024;6;4113403;Leópolis;49,65351812
2023;9;4113403;Leópolis;46,88166311
2023;11;4113403;Leópolis;47,12153518
2024;4;4113403;Leópolis;49,04051173
2022;9;4113403;Leópolis;80,81023454
2020;10;4113403;Leópolis;54,01273885
2019;3;4113403;Leópolis;71,46084337
2020;9;4113403;Leópolis;54,03821656
2023;10;4113403;Leópolis;45,89552239
2019;1;4113403;Leópolis;72,06325301
2023;1;4113403;Leópolis;60,07462687
2019;2;4113403;Leópolis;72,43975904
2022;3;4113403;Leópolis;74,46098563
2019;6;4113403;Leópolis;70,65763052
2020;11;4113403;Leópolis;53,96178344
2024;5;4113403;Leópolis;49,22707889
2021;3;4113403;Leópolis;57,57961783
2022;7;4113403;Leópolis;81,13006397
2022;8;4113403;Leópolis;79,82409382
2022;12;4113403;Leópolis;64,68550107
2020;3;4113403;Leópolis;55,36165908
2020;8;4113403;Leópolis;54,03821656
2021;4;4113403;Leópolis;60,45859873
2022;6;4113403;Leópolis;75,69301848
2020;7;4113403;Leópolis;54,92993631
2021;8;4113403;Leópolis;61,80698152
2020;5;4113403;Leópolis;53,71775417
2020;1;4113403;Leópolis;55,23520486
2021;1;4113403;Leópolis;55,66878981
2023;12;4113403;Leópolis;46,45522388
2024;10;4113403;Leópolis;55,95841109
2023;4;4113403;Leópolis;46,32196162
2021;6;4113403;Leópolis;67,46496815
2022;4;4113403;Leópolis;74,20431211
2020;12;4113403;Leópolis;54,42038217
2019;10;4113403;Leópolis;55,61456753
2022;2;4113403;Leópolis;71,32956879
2021;12;4113403;Leópolis;64,32238193
2019;4;4113403;Leópolis;71,20983936
2021;12;4116604;Nova América da Colina;75,67172897
2023;10;4116604;Nova América da Colina;73,99390244
2022;2;4116604;Nova América da Colina;74,21144860
2020;3;4116604;Nova América da Colina;65,86357039
2020;4;4116604;Nova América da Colina;64,06386067
2024;11;4116604;Nova América da Colina;91,02758412
2024;8;4116604;Nova América da Colina;87,75386481
2024;1;4116604;Nova América da Colina;74,42073171
2019;7;4116604;Nova América da Colina;67,86647315
2021;2;4116604;Nova América da Colina;80,16889924
2021;7;4116604;Nova América da Colina;79,87733645
2022;7;4116604;Nova América da Colina;80,45731707
2019;11;4116604;Nova América da Colina;68,94049347
2021;5;4116604;Nova América da Colina;79,12055911
2023;5;4116604;Nova América da Colina;73,96341463
2021;11;4116604;Nova América da Colina;76,72313084
2022;3;4116604;Nova América da Colina;74,35747664
2019;8;4116604;Nova América da Colina;66,79245283
2023;4;4116604;Nova América da Colina;74,60365854
2022;5;4116604;Nova América da Colina;77,07359813
2023;12;4116604;Nova América da Colina;71,46341463
2019;6;4116604;Nova América da Colina;67,27430556
2021;9;4116604;Nova América da Colina;82,73948598
2023;3;4116604;Nova América da Colina;76,12804878
2019;1;4116604;Nova América da Colina;66,69560185
2020;7;4116604;Nova América da Colina;62,84216657
2021;4;4116604;Nova América da Colina;78,10133955
2022;9;4116604;Nova América da Colina;79,84756098
2021;1;4116604;Nova América da Colina;80,37274316
2024;5;4116604;Nova América da Colina;84,05487805
2024;3;4116604;Nova América da Colina;80,21341463
2023;7;4116604;Nova América da Colina;74,26829268
2022;12;4116604;Nova América da Colina;77,77439024
2020;11;4116604;Nova América da Colina;59,90099010
2023;2;4116604;Nova América da Colina;75,39634146
2021;6;4116604;Nova América da Colina;77,57716948
2020;12;4116604;Nova América da Colina;60,16307513
2020;8;4116604;Nova América da Colina;61,56086197
2019;10;4116604;Nova América da Colina;68,65021771
2019;12;4116604;Nova América da Colina;68,94049347
2020;2;4116604;Nova América da Colina;66,82148041
2020;9;4116604;Nova América da Colina;60,36691904
2023;1;4116604;Nova América da Colina;73,07926829
2023;6;4116604;Nova América da Colina;73,99390244
2024;7;4116604;Nova América da Colina;86,38981510
2020;6;4116604;Nova América da Colina;62,69956459
2019;4;4116604;Nova América da Colina;67,59259259
2024;9;4116604;Nova América da Colina;88,69354350
2020;5;4116604;Nova América da Colina;63,36719884
2019;2;4116604;Nova América da Colina;66,78240741
2023;9;4116604;Nova América da Colina;73,99390244
2023;8;4116604;Nova América da Colina;72,98780488
2024;6;4116604;Nova América da Colina;84,20731707
2024;2;4116604;Nova América da Colina;79,05487805
2020;1;4116604;Nova América da Colina;68,09869376
2024;4;4116604;Nova América da Colina;80,97560976
2023;11;4116604;Nova América da Colina;71,85975610
2021;10;4116604;Nova América da Colina;80,98714953
2022;10;4116604;Nova América da Colina;80,39634146
2024;10;4116604;Nova América da Colina;90,48196423
2019;3;4116604;Nova América da Colina;67,30324074
2021;8;4116604;Nova América da Colina;79,35163551
2019;5;4116604;Nova América da Colina;67,27430556
2021;3;4116604;Nova América da Colina;79,00407688
2020;10;4116604;Nova América da Colina;60,07571345
2022;6;4116604;Nova América da Colina;76,95677570
2019;9;4116604;Nova América da Colina;66,93759071
2022;1;4116604;Nova América da Colina;75,78855140
2022;11;4116604;Nova América da Colina;78,71951220
2022;8;4116604;Nova América da Colina;81,06707317
2022;4;4116604;Nova América da Colina;75,23364486
2021;2;4117008;Nova Fátima;89,73697148
2023;10;4117008;Nova Fátima;88,38754325
2021;8;4117008;Nova Fátima;90,68965517
2022;8;4117008;Nova Fátima;99,97231834
2020;5;4117008;Nova Fátima;74,08315957
2024;10;4117008;Nova Fátima;93,44535481
2020;1;4117008;Nova Fátima;80,87820434
2020;3;4117008;Nova Fátima;79,11198332
2020;8;4117008;Nova Fátima;71,18977384
2024;1;4117008;Nova Fátima;85,38408304
2022;11;4117008;Nova Fátima;96,62283737
2021;6;4117008;Nova Fátima;90,09341200
2019;7;4117008;Nova Fátima;80,01962468
2019;5;4117008;Nova Fátima;80,79559364
2021;12;4117008;Nova Fátima;89,33497537
2023;9;4117008;Nova Fátima;88,98269896
2022;4;4117008;Nova Fátima;85,67733990
2019;6;4117008;Nova Fátima;80,24479804
2019;2;4117008;Nova Fátima;81,71358629
2023;1;4117008;Nova Fátima;90,25605536
2020;9;4117008;Nova Fátima;69,97295969
2021;5;4117008;Nova Fátima;90,24090462
2020;10;4117008;Nova Fátima;70,00983284
2022;9;4117008;Nova Fátima;98,82352941
2019;9;4117008;Nova Fátima;79,92150129
2021;11;4117008;Nova Fátima;87,27832512
2024;3;4117008;Nova Fátima;88,91349481
2021;10;4117008;Nova Fátima;89,79064039
2019;12;4117008;Nova Fátima;81,54053723
2019;11;4117008;Nova Fátima;82,22740096
2022;3;4117008;Nova Fátima;86,53940887
2021;1;4117008;Nova Fátima;88,40953786
2023;2;4117008;Nova Fátima;89,56401384
2024;9;4117008;Nova Fátima;93,08429385
2023;7;4117008;Nova Fátima;89,84083045
2024;4;4117008;Nova Fátima;90,53287197
2023;6;4117008;Nova Fátima;90,08996540
2024;6;4117008;Nova Fátima;91,01730104
2023;8;4117008;Nova Fátima;89,46712803
2024;2;4117008;Nova Fátima;87,29411765
2024;11;4117008;Nova Fátima;93,90362450
2022;6;4117008;Nova Fátima;87,33990148
2024;5;4117008;Nova Fátima;91,19723183
2023;11;4117008;Nova Fátima;88,27681661
2019;10;4117008;Nova Fátima;81,96982706
2022;5;4117008;Nova Fátima;86,83497537
2021;3;4117008;Nova Fátima;89,46656834
2021;9;4117008;Nova Fátima;89,96305419
2021;7;4117008;Nova Fátima;89,87684729
2019;3;4117008;Nova Fátima;81,38310894
2023;5;4117008;Nova Fátima;89,84083045
2019;1;4117008;Nova Fátima;82,90085679
2024;8;4117008;Nova Fátima;91,45951951
2022;1;4117008;Nova Fátima;87,19211823
2019;8;4117008;Nova Fátima;80,47344536
2024;7;4117008;Nova Fátima;91,86224136
2022;2;4117008;Nova Fátima;86,31773399
2022;12;4117008;Nova Fátima;94,79584775
2021;4;4117008;Nova Fátima;90,06882989
2023;3;4117008;Nova Fátima;89,42560554
2023;4;4117008;Nova Fátima;88,37370242
2022;7;4117008;Nova Fátima;100,60899650
2022;10;4117008;Nova Fátima;99,55709343
2020;6;4117008;Nova Fátima;72,97927143
2020;7;4117008;Nova Fátima;72,60324484
2020;12;4117008;Nova Fátima;70,88249754
2020;2;4117008;Nova Fátima;80,03189010
2023;12;4117008;Nova Fátima;85,41176471
2020;11;4117008;Nova Fátima;70,55063913
2019;4;4117008;Nova Fátima;80,94247246
2020;4;4117008;Nova Fátima;74,65963449
2024;4;4117214;Nova Santa Bárbara;88,62332696
2021;10;4117214;Nova Santa Bárbara;106,66821560
2023;3;4117214;Nova Santa Bárbara;98,85277247
2021;7;4117214;Nova Santa Bárbara;105,71561340
2020;7;4117214;Nova Santa Bárbara;69,72176759
2022;10;4117214;Nova Santa Bárbara;104,37380500
2022;5;4117214;Nova Santa Bárbara;100,32527880
2019;1;4117214;Nova Santa Bárbara;73,27014218
2021;2;4117214;Nova Santa Bárbara;110,14729950
2024;3;4117214;Nova Santa Bárbara;88,95793499
2021;12;4117214;Nova Santa Bárbara;105,92472120
2019;2;4117214;Nova Santa Bárbara;73,17535545
2024;10;4117214;Nova Santa Bárbara;91,54205607
2019;6;4117214;Nova Santa Bárbara;74,33649289
2024;11;4117214;Nova Santa Bárbara;88,64485981
2023;10;4117214;Nova Santa Bárbara;97,49043977
2024;8;4117214;Nova Santa Bárbara;93,52803738
2020;8;4117214;Nova Santa Bárbara;69,09048398
2019;8;4117214;Nova Santa Bárbara;71,52271123
2024;1;4117214;Nova Santa Bárbara;93,06883365
2022;11;4117214;Nova Santa Bárbara;102,10325050
2019;5;4117214;Nova Santa Bárbara;73,79146919
2023;6;4117214;Nova Santa Bárbara;96,91682600
2022;9;4117214;Nova Santa Bárbara;104,54110900
2023;12;4117214;Nova Santa Bárbara;64,31644359
2020;4;4117214;Nova Santa Bárbara;69,96940457
2021;4;4117214;Nova Santa Bárbara;107,90273560
2021;8;4117214;Nova Santa Bárbara;106,71468400
2022;2;4117214;Nova Santa Bárbara;103,22955390
2019;10;4117214;Nova Santa Bárbara;73,89974112
2022;8;4117214;Nova Santa Bárbara;104,54110900
2020;6;4117214;Nova Santa Bárbara;70,34596376
2024;6;4117214;Nova Santa Bárbara;93,66634799
2024;5;4117214;Nova Santa Bárbara;90,89388145
2022;7;4117214;Nova Santa Bárbara;103,34608030
2019;4;4117214;Nova Santa Bárbara;73,15165877
2020;11;4117214;Nova Santa Bárbara;67,43044190
2022;1;4117214;Nova Santa Bárbara;103,81040890
2023;5;4117214;Nova Santa Bárbara;96,41491396
2023;1;4117214;Nova Santa Bárbara;101,05162520
2021;3;4117214;Nova Santa Bárbara;109,81996730
2020;12;4117214;Nova Santa Bárbara;67,43044190
2022;3;4117214;Nova Santa Bárbara;102,83457250
2021;9;4117214;Nova Santa Bárbara;106,18029740
2020;9;4117214;Nova Santa Bárbara;68,62286650
2023;9;4117214;Nova Santa Bárbara;99,37858509
2022;4;4117214;Nova Santa Bárbara;99,09386617
2019;7;4117214;Nova Santa Bárbara;72,95834314
2019;12;4117214;Nova Santa Bárbara;73,05248294
2023;11;4117214;Nova Santa Bárbara;90,24856597
2020;10;4117214;Nova Santa Bárbara;67,45382277
2020;3;4117214;Nova Santa Bárbara;71,33443163
2021;1;4117214;Nova Santa Bárbara;110,75520220
2024;2;4117214;Nova Santa Bárbara;93,57074570
2020;2;4117214;Nova Santa Bárbara;71,99341021
2019;9;4117214;Nova Santa Bárbara;70,06354436
2021;5;4117214;Nova Santa Bárbara;108,72106620
2020;1;4117214;Nova Santa Bárbara;72,29936456
2020;5;4117214;Nova Santa Bárbara;70,15768416
2021;11;4117214;Nova Santa Bárbara;105,01858740
2024;9;4117214;Nova Santa Bárbara;93,03738318
2023;8;4117214;Nova Santa Bárbara;98,37476099
2022;6;4117214;Nova Santa Bárbara;99,93029740
2024;7;4117214;Nova Santa Bárbara;91,37850467
2023;7;4117214;Nova Santa Bárbara;97,08413002
2021;6;4117214;Nova Santa Bárbara;107,41173720
2019;3;4117214;Nova Santa Bárbara;72,32227488
2023;2;4117214;Nova Santa Bárbara;100,83652010
2023;4;4117214;Nova Santa Bárbara;97,32313576
2019;11;4117214;Nova Santa Bárbara;73,26429748
2022;12;4117214;Nova Santa Bárbara;101,95984700
2023;11;4119202;Pinhalão;93,55772160
2024;9;4119202;Pinhalão;101,40152080
2021;2;4119202;Pinhalão;75,85388994
2022;5;4119202;Pinhalão;74,34761980
2020;7;4119202;Pinhalão;41,65085389
2020;11;4119202;Pinhalão;41,68247944
2023;10;4119202;Pinhalão;92,84191288
2019;6;4119202;Pinhalão;62,82598388
2023;12;4119202;Pinhalão;96,43618641
2023;2;4119202;Pinhalão;84,77002741
2022;1;4119202;Pinhalão;80,30997944
2022;8;4119202;Pinhalão;75,57112397
2022;3;4119202;Pinhalão;76,32452950
2019;5;4119202;Pinhalão;63,25272641
2024;10;4119202;Pinhalão;102,07246160
2020;6;4119202;Pinhalão;42,03288018
2020;1;4119202;Pinhalão;44,56212457
2020;2;4119202;Pinhalão;44,11950680
2022;2;4119202;Pinhalão;78,99731140
2023;1;4119202;Pinhalão;85,07462687
2023;8;4119202;Pinhalão;94,21261042
2024;1;4119202;Pinhalão;100,45689920
2020;3;4119202;Pinhalão;43,96142902
2020;4;4119202;Pinhalão;43,36073348
2023;4;4119202;Pinhalão;88,44045081
2022;12;4119202;Pinhalão;81,66311301
2019;4;4119202;Pinhalão;63,77430062
2024;11;4119202;Pinhalão;101,83390490
2021;12;4119202;Pinhalão;79,83552111
2019;8;4119202;Pinhalão;62,12456529
2019;11;4119202;Pinhalão;46,61713563
2022;4;4119202;Pinhalão;77,22600032
2020;12;4119202;Pinhalão;42,48893106
2019;12;4119202;Pinhalão;44,15112235
2024;8;4119202;Pinhalão;100,22364690
2024;3;4119202;Pinhalão;98,50746269
2024;2;4119202;Pinhalão;101,12701800
2021;8;4119202;Pinhalão;76,07148505
2023;7;4119202;Pinhalão;94,79134938
2019;1;4119202;Pinhalão;64,99130710
2024;7;4119202;Pinhalão;99,74653347
2021;4;4119202;Pinhalão;73,87729285
2021;10;4119202;Pinhalão;73,55685592
2023;5;4119202;Pinhalão;91,97380445
2024;4;4119202;Pinhalão;98,08102345
2022;10;4119202;Pinhalão;75,67773378
2019;3;4119202;Pinhalão;63,91654813
2019;9;4119202;Pinhalão;61,82421752
2020;9;4119202;Pinhalão;40,52814674
2024;6;4119202;Pinhalão;99,34511118
2022;6;4119202;Pinhalão;74,75881702
2021;11;4119202;Pinhalão;72,56049344
2021;5;4119202;Pinhalão;74,88931056
2019;10;4119202;Pinhalão;46,50648119
2022;7;4119202;Pinhalão;74,71824551
2020;5;4119202;Pinhalão;42,52292128
2019;7;4119202;Pinhalão;62,40910528
2021;9;4119202;Pinhalão;77,14692393
2020;8;4119202;Pinhalão;41,00253004
2021;1;4119202;Pinhalão;71,82163188
2021;7;4119202;Pinhalão;75,53376562
2023;9;4119202;Pinhalão;94,65427962
2024;5;4119202;Pinhalão;99,43649101
2021;6;4119202;Pinhalão;74,77862113
2019;2;4119202;Pinhalão;64,45392761
2023;3;4119202;Pinhalão;86,43009443
2020;10;4119202;Pinhalão;40,89184061
2021;3;4119202;Pinhalão;74,66793169
2022;9;4119202;Pinhalão;75,96710326
2022;11;4119202;Pinhalão;81,87633262
2023;6;4119202;Pinhalão;92,84191288
2021;11;4120705;Quatiguá;121,05543710
2021;6;4120705;Quatiguá;124,00695470
2022;6;4120705;Quatiguá;122,17484010
2022;4;4120705;Quatiguá;119,46961620
2023;9;4120705;Quatiguá;115,71798990
2024;9;4120705;Quatiguá;99,06665071
2019;6;4120705;Quatiguá;91,76549865
2022;2;4120705;Quatiguá;119,37633260
2023;8;4120705;Quatiguá;116,49586370
2023;11;4120705;Quatiguá;119,10112360
2020;5;4120705;Quatiguá;84,76305544
