"Código.IBGE.Município","Ano","Mês","UF","Município","Faixa.de.Velocidade","Velocidade","Tecnologia","Meio.de.Acesso","Tipo.de.Pessoa","Tipo.de.Produto","Acessos","Municipio","AreaTerritorialkm22022","Populacaoresidentepessoas2022","Densidadedemograficahabkm22022","Escolarizacao6a14anos2010","IDHM2010","PIBpercapita2021"
4106902,2024,5,"PR","Curitiba","0Kbps a 512Kbps",0.5,"FR","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",9,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",1000,"FTTH","Fibra","Pessoa Jurídica","INTERNET",75,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",1024,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",3000,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","512kbps a 2Mbps",2,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",723,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",100,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","512kbps a 2Mbps",2,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",4052,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","12Mbps a 34Mbps",25,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",644,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",250,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","12Mbps a 34Mbps",26.25,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",450,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","12Mbps a 34Mbps",29.84375,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",700,"FTTH","Fibra","Pessoa Física","INTERNET",251,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",350,"FTTH","Fibra","Pessoa Física","INTERNET",185,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",3000,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",99.60938,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","0Kbps a 512Kbps",0.5,"FR","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",9,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","12Mbps a 34Mbps",20,"VSAT","Satélite","Pessoa Jurídica","INTERNET",6,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","12Mbps a 34Mbps",30,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",150,"HFC","Cabo Coaxial","Pessoa Física","INTERNET",87,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","12Mbps a 34Mbps",30,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","12Mbps a 34Mbps",25,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",500,"FTTH","Fibra","Pessoa Jurídica","INTERNET",20,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",215,"FTTH","Fibra","Pessoa Física","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",620,"FTTH","Rádio","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","2Mbps a 12Mbps",10,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",140,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",41,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",500,"FTTH","Fibra","Pessoa Física","INTERNET",1780,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","12Mbps a 34Mbps",30,"ETHERNET","Rádio","Pessoa Física","INTERNET",75,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",10000,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",356.445,"FTTH","Fibra","Pessoa Física","INTERNET",6,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",400,"Wi-Fi","Fibra","Pessoa Jurídica","INTERNET",12,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",320,"Wi-Fi","Fibra","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",620,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",13,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",500,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",400,"FTTH","Fibra","Pessoa Jurídica","INTERNET",35,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",59,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",50,"ETHERNET","Cabo Metálico","Pessoa Física","INTERNET",16,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",1005,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",48.8281,"FTTH","Fibra","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","0Kbps a 512Kbps",0.064,"VSAT","Satélite","Pessoa Jurídica","LINHA_DEDICADA",11,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","2Mbps a 12Mbps",4.096,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",1000,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",350,"FTTH","Fibra","Pessoa Física","INTERNET",7,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","2Mbps a 12Mbps",6,"ETHERNET","Cabo Metálico","Pessoa Jurídica","OUTROS",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","512kbps a 2Mbps",2,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",31,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","12Mbps a 34Mbps",25,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",372,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","12Mbps a 34Mbps",15,"HFC","Cabo Coaxial","Pessoa Física","INTERNET",22,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","2Mbps a 12Mbps",4.096,"HFC","Cabo Coaxial","Pessoa Jurídica","LINHA_DEDICADA",8,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","512kbps a 2Mbps",0.512,"ADSL1","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",22,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",405,"FTTH","Fibra","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",320,"FTTH","Fibra","Pessoa Física","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Jurídica","INTERNET",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","0Kbps a 512Kbps",0.256,"ADSL1","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",12,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",400,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",9,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","12Mbps a 34Mbps",20.48,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",680,"Wi-Fi","Fibra","Pessoa Física","INTERNET",14,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",102,"HDSL","Cabo Metálico","Pessoa Jurídica","INTERNET",216,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",600,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",1024,"Wi-Fi","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",500,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",14,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","512kbps a 2Mbps",0.512,"VSAT","Satélite","Pessoa Jurídica","LINHA_DEDICADA",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",153.6,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",58,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","12Mbps a 34Mbps",30.72,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",47,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","512kbps a 2Mbps",1,"ETHERNET","Cabo Metálico","Pessoa Jurídica","OUTROS",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",1024,"FTTH","Cabo Coaxial","Pessoa Jurídica","INTERNET",34,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",59,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","12Mbps a 34Mbps",25,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",674,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",132,"FTTH","Fibra","Pessoa Física","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","12Mbps a 34Mbps",20,"VSAT","Satélite","Pessoa Jurídica","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",280,"FTTH","Fibra","Pessoa Física","INTERNET",13,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",158.69141,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","0Kbps a 512Kbps",0.128,"ADSL1","Cabo Metálico","Pessoa Jurídica","OUTROS",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",800,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","2Mbps a 12Mbps",6.144,"FTTH","Fibra","Pessoa Jurídica","INTERNET",8,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",117,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","12Mbps a 34Mbps",15,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",702,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",402.57813,"FTTH","Fibra","Pessoa Física","INTERNET",41,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",500,"FTTH","Fibra","Pessoa Física","INTERNET",1803,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",320,"Wi-Fi","Fibra","Pessoa Física","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",500,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",50,"FTTH","Fibra","Pessoa Física","INTERNET",13,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","12Mbps a 34Mbps",25,"ADSL2","Cabo Metálico","Pessoa Física","INTERNET",107,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",450,"FTTH","Fibra","Pessoa Física","INTERNET",6,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",2000,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","12Mbps a 34Mbps",26.36719,"FTTH","Fibra","Pessoa Física","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","12Mbps a 34Mbps",20,"FTTH","Fibra","Pessoa Física","INTERNET",159,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",200,"ETHERNET","Fibra","Pessoa Física","INTERNET",145,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",1000,"FTTH","Fibra","Pessoa Jurídica","INTERNET",15,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",120,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",12,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",51,"ETHERNET","Cabo Metálico","Pessoa Jurídica","OUTROS",11,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","2Mbps a 12Mbps",5,"ETHERNET","Cabo Coaxial","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","2Mbps a 12Mbps",3,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",21,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",5000,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","512kbps a 2Mbps",2,"FTTB","Fibra","Pessoa Jurídica","INTERNET",21,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Jurídica","INTERNET",16,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",700,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",600,"FTTH","Fibra","Pessoa Jurídica","INTERNET",37,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",50,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",34,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","12Mbps a 34Mbps",30,"FTTH","Fibra","Pessoa Jurídica","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","12Mbps a 34Mbps",20,"FTTH","Fibra","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",100000,"FTTH","Fibra","Pessoa Jurídica","INTERNET",6,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",150,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",100,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",15,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",140,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",24,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",300,"HFC","Cabo Coaxial","Pessoa Física","INTERNET",17861,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","0Kbps a 512Kbps",0.01875,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","512kbps a 2Mbps",2,"ETHERNET","Cabo Metálico","Pessoa Jurídica","OUTROS",50,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","> 34Mbps",200,"ETHERNET","Cabo Metálico","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","2Mbps a 12Mbps",5,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",65,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,9,"PR","Curitiba","2Mbps a 12Mbps",10.024,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Física","INTERNET",3257,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,8,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Jurídica","INTERNET",28,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",158.65234,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","12Mbps a 34Mbps",30,"ETHERNET","Rádio","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","> 34Mbps",500,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3102,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","12Mbps a 34Mbps",30,"Wi-Fi","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",158.69141,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",50,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","12Mbps a 34Mbps",20,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",47,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",60,"FTTH","Fibra","Pessoa Jurídica","INTERNET",11,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",150,"ETHERNET","Cabo Metálico","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,7,"PR","Curitiba","> 34Mbps",205.07813,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","> 34Mbps",350,"HFC","Cabo Coaxial","Pessoa Física","INTERNET",53197,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","> 34Mbps",1024,"FTTH","Fibra","Pessoa Física","INTERNET",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","2Mbps a 12Mbps",5,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",1000,"FTTH","Fibra","Pessoa Física","INTERNET",171,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,6,"PR","Curitiba","0Kbps a 512Kbps",0.0024,"ADSL1","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","12Mbps a 34Mbps",30,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","0Kbps a 512Kbps",0.128,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",400,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","> 34Mbps",500,"FTTH","Fibra","Pessoa Jurídica","INTERNET",802,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","12Mbps a 34Mbps",32,"FTTH","Fibra","Pessoa Jurídica","INTERNET",9,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",250,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,5,"PR","Curitiba","2Mbps a 12Mbps",10,"FTTH","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,4,"PR","Curitiba","12Mbps a 34Mbps",30.72,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",11,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,1,"PR","Curitiba","> 34Mbps",60,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",16,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,3,"PR","Curitiba","0Kbps a 512Kbps",0.25,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",11,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2024,2,"PR","Curitiba","> 34Mbps",1000,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",23,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
