"Código.IBGE.Município","Ano","Mês","UF","Município","Faixa.de.Velocidade","Velocidade","Tecnologia","Meio.de.Acesso","Tipo.de.Pessoa","Tipo.de.Produto","Acessos","Municipio","AreaTerritorialkm22022","Populacaoresidentepessoas2022","Densidadedemograficahabkm22022","Escolarizacao6a14anos2010","IDHM2010","PIBpercapita2021"
4106902,2022,12,"PR","Curitiba","> 34Mbps",550,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",160,"FTTH","Fibra","Pessoa Física","INTERNET",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",350,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","512kbps a 2Mbps",2,"VSAT","Satélite","Pessoa Jurídica","INTERNET",7,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","2Mbps a 12Mbps",5,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",240,"HFC","Cabo Coaxial","Pessoa Física","INTERNET",17519,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","> 34Mbps",150,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",10,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","2Mbps a 12Mbps",4,"ETHERNET","Cabo Metálico","Pessoa Jurídica","OUTROS",25,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","12Mbps a 34Mbps",20,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",50,"FTTH","Fibra","Pessoa Física","INTERNET",754,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",307.2,"FTTH","Fibra","Pessoa Jurídica","INTERNET",11,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","> 34Mbps",400,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","12Mbps a 34Mbps",20,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",95,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Jurídica","INTERNET",15,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","0Kbps a 512Kbps",0.125,"FR","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","12Mbps a 34Mbps",25,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",1941,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","2Mbps a 12Mbps",12,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","12Mbps a 34Mbps",20,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","> 34Mbps",358.4,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Física","INTERNET",2673,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","12Mbps a 34Mbps",15,"FTTH","Fibra","Pessoa Jurídica","INTERNET",201,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","2Mbps a 12Mbps",10,"VSAT","Satélite","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","> 34Mbps",200,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",22,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","512kbps a 2Mbps",1.5,"ADSL1","Cabo Metálico","Pessoa Física","INTERNET",27,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","0Kbps a 512Kbps",0.5,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",167,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Física","INTERNET",73,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","2Mbps a 12Mbps",3,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",46,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",104,"ETHERNET","Fibra","Pessoa Física","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",218,"FTTH","Fibra","Pessoa Jurídica","INTERNET",57,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",310,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","2Mbps a 12Mbps",4.096,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",37,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","> 34Mbps",300,"FTTH","Fibra","Pessoa Jurídica","INTERNET",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",250,"FTTH","Fibra","Pessoa Física","INTERNET",23,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","12Mbps a 34Mbps",20,"OFDMA/TDD","Rádio","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",600,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",500,"FTTH","Fibra","Pessoa Jurídica","INTERNET",12,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","2Mbps a 12Mbps",10,"ADSL2","Cabo Metálico","Pessoa Jurídica","INTERNET",1247,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","512kbps a 2Mbps",0.768,"ADSL1","Cabo Metálico","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",308.1,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",100,"DWDM","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",320,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","> 34Mbps",56.32,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",63,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","0Kbps a 512Kbps",0.256,"HFC","Cabo Coaxial","Pessoa Jurídica","LINHA_DEDICADA",8,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",300,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","0Kbps a 512Kbps",0.5,"FR","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","> 34Mbps",320,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",600,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",1024,"FTTH","Fibra","Pessoa Física","INTERNET",540,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","> 34Mbps",40,"ETHERNET","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","2Mbps a 12Mbps",5,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",7,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","2Mbps a 12Mbps",2.048,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",10,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",61.0352,"FTTH","Fibra","Pessoa Jurídica","INTERNET",17,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",245.76,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",15,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",200,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",400,"HFC","Cabo Coaxial","Pessoa Física","INTERNET",37,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","12Mbps a 34Mbps",20,"ETHERNET","Cabo Metálico","Pessoa Física","INTERNET",32,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","> 34Mbps",9000,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",37,"Wi-Fi","Rádio","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","12Mbps a 34Mbps",30,"ETHERNET","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","12Mbps a 34Mbps",20,"FTTH","Fibra","Pessoa Física","INTERNET",62,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","2Mbps a 12Mbps",10,"FWA","Rádio","Pessoa Física","INTERNET",23,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","12Mbps a 34Mbps",30,"FTTH","Fibra","Pessoa Física","INTERNET",6,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",450,"FTTH","Fibra","Pessoa Jurídica","INTERNET",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",307.2,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","2Mbps a 12Mbps",10.0001,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","> 34Mbps",550,"FTTH","Fibra","Pessoa Física","INTERNET",39,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",100,"VSAT","Satélite","Pessoa Física","INTERNET",18,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",400,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",40.96,"FTTH","Fibra","Pessoa Jurídica","INTERNET",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","> 34Mbps",350,"FTTH","Fibra","Pessoa Física","INTERNET",38,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","12Mbps a 34Mbps",15,"HFC","Cabo Coaxial","Pessoa Física","INTERNET",2295,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",322,"FTTH","Fibra","Pessoa Jurídica","INTERNET",15,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","12Mbps a 34Mbps",15,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",14,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","12Mbps a 34Mbps",31.25,"ADSL2","Cabo Metálico","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",40,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","2Mbps a 12Mbps",10,"FTTB","Fibra","Pessoa Jurídica","INTERNET",24,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","12Mbps a 34Mbps",34,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",13,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",53,"FTTH","Fibra","Pessoa Física","INTERNET",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","> 34Mbps",1024,"ETHERNET","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","12Mbps a 34Mbps",20.48,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",252.46,"FTTH","Fibra","Pessoa Física","INTERNET",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",250.46,"FTTH","Fibra","Pessoa Física","INTERNET",24,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",100,"FTTB","Fibra","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","512kbps a 2Mbps",0.97656,"ADSL1","Cabo Metálico","Pessoa Física","INTERNET",913,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",2500,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","0Kbps a 512Kbps",0.016,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",10,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","512kbps a 2Mbps",0.512,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",6,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","0Kbps a 512Kbps",0.256,"HFC","Cabo Coaxial","Pessoa Jurídica","LINHA_DEDICADA",9,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","12Mbps a 34Mbps",30,"ETHERNET","Cabo Metálico","Pessoa Física","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","> 34Mbps",400,"FTTH","Fibra","Pessoa Física","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","2Mbps a 12Mbps",12,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","0Kbps a 512Kbps",0.0625,"FR","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",20,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","0Kbps a 512Kbps",0.128,"VSAT","Satélite","Pessoa Jurídica","INTERNET",8,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",100,"ETHERNET","Cabo Metálico","Pessoa Física","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","512kbps a 2Mbps",2,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",4456,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Jurídica","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","> 34Mbps",3000,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","2Mbps a 12Mbps",10,"ETHERNET","Cabo Metálico","Pessoa Física","INTERNET",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","> 34Mbps",600,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","2Mbps a 12Mbps",4,"FR","Fibra","Pessoa Jurídica","LINHA_DEDICADA",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",620,"FTTH","Fibra","Pessoa Física","INTERNET",59,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","12Mbps a 34Mbps",20,"FTTH","Fibra","Pessoa Jurídica","OUTROS",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Jurídica","INTERNET",3067,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","> 34Mbps",256,"FTTH","Fibra","Pessoa Física","INTERNET",564,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","2Mbps a 12Mbps",4,"ETHERNET","Cabo Metálico","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","0Kbps a 512Kbps",0.00938,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",137,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Jurídica","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",500,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,7,"PR","Curitiba","12Mbps a 34Mbps",16,"FTTB","Fibra","Pessoa Jurídica","LINHA_DEDICADA",7,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",100,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",79,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","> 34Mbps",50,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Física","INTERNET",339,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","2Mbps a 12Mbps",6,"ETHERNET","Cabo Metálico","Pessoa Jurídica","OUTROS",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","> 34Mbps",204,"FTTH","Fibra","Pessoa Física","INTERNET",24,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","512kbps a 2Mbps",1.024,"HFC","Cabo Coaxial","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","512kbps a 2Mbps",1.5,"ADSL1","Cabo Metálico","Pessoa Física","INTERNET",29,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","512kbps a 2Mbps",1,"HDSL","Cabo Metálico","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","> 34Mbps",1000,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",6,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","2Mbps a 12Mbps",4.096,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",54,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","> 34Mbps",70,"FTTH","Fibra","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",150,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",500,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","> 34Mbps",65,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,4,"PR","Curitiba","> 34Mbps",400,"ETHERNET","Fibra","Pessoa Jurídica","LINHA_DEDICADA",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","12Mbps a 34Mbps",15,"Wi-Fi","Rádio","Pessoa Física","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,5,"PR","Curitiba","> 34Mbps",125,"FTTH","Fibra","Pessoa Física","INTERNET",34,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,12,"PR","Curitiba","2Mbps a 12Mbps",6,"ETHERNET","Cabo Metálico","Pessoa Jurídica","OUTROS",2,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,9,"PR","Curitiba","> 34Mbps",2500,"FTTH","Fibra","Pessoa Jurídica","INTERNET",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,8,"PR","Curitiba","> 34Mbps",35,"ETHERNET","Cabo Metálico","Pessoa Física","INTERNET",29,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","> 34Mbps",50,"ETHERNET","Cabo Metálico","Pessoa Jurídica","OUTROS",5,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,11,"PR","Curitiba","> 34Mbps",36.25,"ADSL2","Cabo Metálico","Pessoa Física","INTERNET",24,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","2Mbps a 12Mbps",4.096,"ETHERNET","Fibra","Pessoa Jurídica","INTERNET",3,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,1,"PR","Curitiba","12Mbps a 34Mbps",20,"ETHERNET","Rádio","Pessoa Física","INTERNET",9,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,3,"PR","Curitiba","0Kbps a 512Kbps",0.125,"FR","Fibra","Pessoa Jurídica","LINHA_DEDICADA",1,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,6,"PR","Curitiba","> 34Mbps",100,"FTTH","Fibra","Pessoa Física","INTERNET",20,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","512kbps a 2Mbps",2,"VSAT","Satélite","Pessoa Jurídica","LINHA_DEDICADA",4,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,10,"PR","Curitiba","> 34Mbps",60,"FTTH","Fibra","Pessoa Jurídica","INTERNET",21,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
4106902,2022,2,"PR","Curitiba","> 34Mbps",200,"FTTH","Fibra","Pessoa Jurídica","INTERNET",15,"Curitiba",434.892,1773718,4078.53,97.6,0.823,49907.02
